Sentence,Label
"the broadbas wig index end thursday s session 0.1 pct up at 65,003.34 pt , while the bluechip wig20 wa 1.13 down at 3,687.15 pt .",0
the busi to be divest gener consolid net sale of eur 60 million annual and current ha some 640 employe .,0
"the compani gener net sale of about 600 mln euro 775.5 mln annual and employ 6,000 .",0
"the contract cover the manufactur , surfacetreat and instal of the steel structur .",0
the order also includ startup and commiss servic .,0
the phone are target at first time user in growth market .,0
tielinja gener net sale of 7.5 mln euro 9.6 mln in 2005 .,0
"tikkurila powder coat ha some 50 employe at it four paint plant , which gener revenu of eur2 .4 m usd3 .3 m in 2010 .",0
"under the rental agreement , stockmann wa commit to invest in the build of a bridg over the gogol street or build an underground tunnel for cross the street by 2004 .",0
vnh gener annual net sale of about 5 mln eur and employ 21 peopl .,0
"jan. 6 ford is struggl in the face of slow truck and suv sale and a surfeit of uptod , gottahav car .",-1
pharmaceut group orion corp report a fall in it thirdquart earn that were hit by larger expenditur on rd and market .,-1
"howev , the growth margin slow down due to the financi crisi .",-1
"helsinki afx nokian tyre report a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sale .",1
"kalnapiliotauro grupe kalnapilistaura group , which is own by denmark s royal unibrew , rais it market share to 25.18 percent from 23.74 percent , as beer sale for the seven month jump by 14.5 percent to 40.5 million liter .",1
the compani now estim it net sale in 2010 to increas consider from 2009 and it oper result to be clearli posit .,1
"uponor made an oper profit of eur 151.0 mn , up from eur 143.7 mn , which made 2007 a record year .",1
"baswar corpor stock exchang releas august 31 , 2010 at 1625 baswar sign a larg deal with an intern industri group baswar will deliv invoic autom solut and connect servic to an intern industri group .",1
it estim the oper profit to further improv from the third quarter .,1
ruukki forecast a 1520 % annual sale growth and a posit pretax result for 2010 .,1
sale rose 10 pct to 566 mln eur on the back of strong volum and favour currenc effect .,1
the growth of net sale ha continu favour in the middl east and africaand in asia pacif .,1
with thi appoint kaupth bank aim to further coordin capit market activ within the group and to improv the overal servic to client .,1
"follow thi increas huhtamaki s regist share capit is eur360 .62 m and the number of share outstand is 106,063,320 .",0
"helsinki on octob 22 , 2008 ssh commun secur corp board of director for further inform , pleas contact tomi laamanen , chairman , tel . 358 0 400 609 544 distribut nasdaq omx helsinki ltd. .",0
"the offer of some 30 million share aim to rais more than x20ac 500 million us 640 million , wa expect to be complet by oct. 9 , outokumpu said .",0
"theodosopoulo said tellab could be of valu to nokia siemen or nortel given it lead suppli statu with verizon , along with highgrowth product .",1
"we succeed in increas our market share of sold apart , comment mr kari kauniskanga , head of yit intern construct servic .",1
"with capman as a partner , we will be abl to further develop our busi and continu to focu on provid qualiti restaur servic for our custom , say christoph wynn , ceo of papa john s russia .",1
"finnish suominen corpor that specialis in wet wipe , nonwoven , and flexibl packag report net sale of eur 44.1 mn in the second quarter of 2010 , up from eur 43.3 mn in the second quarter of 2009 .",1
"finnish telecom softwar develop tecnomen oyj said on decemb 5 , 2006 it won a 3.3 mln 2.5 mln euro order to suppli an expans of the charg and messag system for the mobil and fix network of brasil telecom .",1
"adp news dec 11 , 2008 finnish construct and engin compani outotec oyj omx ote1v said today it won a eur 28 million usd 36.8 m order to expand the phosphat concentr in siilinjarvi of norwegian minera",1
the bank see a potenti for geting share to rise .,1
"the compani record revenu of e658 .1 million dure the fiscal year end decemb 2007 , an increas of 23 % over 2006 .",1
the robust growth wa the result of the inclus of cloth chain lindex in the group in decemb 2007 .,1
"the six breweri record a 5.2 percent growth in domest beer sale last year to 270.21 million liter , from 256.88 million liter sold in 2005 .",1
"a januari 11 , 2010 ephc board of director ha approv an increas in the quarterli dividend from 0.03 to 0.05 per share .",1
"bilfing investor cheer the agreement , push share up 7 % , or euro 3.30 , to euro 50.29 , in afternoon trade .",1
"london afx share in rautaruukki corp have been upgrad to hold from sell by abn amro , with the price target rais to 25.75 eur from 14.5 , said dealer .",1
london marketwatch nokia nok said it s won a fiveyear servic contract to run hutchison essar s network oper in nine locat in india .,1
"progress group , qpr s repres in saudi arabia and north africa , ha sign a framework agreement for a long term strateg relationship with ise .",1
"raguti , control by the finnish breweri olvi , achiev a 5.7 percent rise in beer sale to 22.6 million liter and held a 10.75 percent market share .",1
"in addit , cramo and peab have sign exclus fiveyear rental agreement in finland and have extend their exist rental agreement in the swedish market for anoth five year .",1
"outotec oyj press releas decemb 4 , 2009 10.30 am outotec establish a new subsidiari in kolkata outotec ha establish a subsidiari in india in order to better serv it indian custom and to increas it busi in the grow indian market .",1
the origin contract wa sign last summer .,0
"the number of collect error fell consider , and oper speed up .",1
"in the second quarter of 2010 , the group s pretax loss narrow to eur 400,000 from eur 600,000 .",1
"26 januari 2011 finnish metal product compani componenta oyj hel cth1v said yesterday it net loss narrow to eur500 ,000 in the last quarter of 2010 from eur5 .3 m for the same period a year earlier .",1
8 may 2009 finnish liquid handl product and diagnost test system maker biohit oyj hel biobv said today 8 may 2009 it net loss narrow to eur0 .1 m usd0 .14 m for the first quarter of 2009 from eur0 .4 m for the same period of 2008 .,1
"finnish metal product compani componenta oyj hel cth1v said today it net loss narrow to eur 500,000 usd 680,000 in the last quarter of 2010 from eur 5.3 million for the same period a year earlier .",1
"finnish steel maker rautaruukki oyj hel rtrk , or ruukki , said today it net loss contract to eur 49 million usd 68.2 m for the first nine month of 2010 from eur 229 million for the same period a year ago .",1
"for the first nine month of 2010 , talvivaara s net loss narrow to eur 8.3 million from eur 21.9 million for the same period of 2009 .",1
"in the first nine month of 2010 , the compani s net loss narrow to eur 415,000 from eur 7.4 million for the correspond period of 2009 .",1
"in the first nine month of 2010 , the compani s net loss narrow to eur415 ,000 from eur7 .4 m for the correspond period of 2009 .",1
"adp news feb 9 , 2009 finnish comput servic compani proha oyj hel art1v said today it net loss narrow to eur 113,000 usd 146,000 for 2008 from eur 1.2 million for 2007 .",1
the new factori work model and reorganis would decreas nokian tyre cost in the factori by eur 30 million usd 38.7 m .,1
20 octob 2010 finnish metal product compani componenta oyj hel cth1v said yesterday that it net loss narrow to eur7m for the first nine month of 2010 from eur23 .3 m for the same period of 2009 .,1
finnish fiber and plastic product maker suominen corpor said it net loss narrow to 1.6 mln euro 2.0 mln in the first nine month of 2006 from 2.16 mln euro 2.7 mln in the same period of 2005 .,1
"in the second quarter of 2010 , raut s net loss narrow to eur 123,000 from eur 1.5 million in the same period of 2009 .",1
"adp news nov 13 , 2008 finnish print circuit board pcb maker aspocomp group oyj omx acg1v said today that it net loss narrow to eur 2 million usd 2.5 m in the first nine month of 2008 from eur 57",1
"metsaliitto , howev , narrow it net loss for the second quarter of 2007 to 5.0 mln euro 6.9 mln from 61 mln euro 83.7 mln a year ago .",1
"narrow to eur2 .8 m 9mo 09 29 octob 2009 finnish softwar and hardwar develop elektrobit oyj hel ebg1v , or eb , said today that it net loss narrow to eur2 .8 m for the first nine month of 2009 from eur35 .6 m for the same period a year ago .",1
the dilut loss per share narrow to eur 0.27 from eur 0.86 .,1
unit cost for flight oper fell by 6.4 percent .,1
the loss for the third quarter of 2007 wa eur 0.3 mn smaller than the loss of the second quarter of 2007 .,1
"2009 3 februari 2010 finlandbas steel maker rautaruukki oyj hel rtrk , or ruukki , said today it slip to a largerthanexpect pretax loss of eur46m in the fourth quarter of 2009 from a yearearli profit of eur45m .",-1
"adpnew feb 3 , 2010 finlandbas steel maker rautaruukki oyj hel rtrk , or ruukki , said today it slip to a largerthanexpect pretax loss of eur 46 million usd 64.5 m in the fourth quarter of 2009 from a",-1
"result befor tax decreas to nearli eur 14.5 mn , compar to nearli eur 20mn in the previou account period .",-1
the compani slip to an oper loss of eur 2.6 million from a profit of eur 1.3 million .,-1
23 april 2010 finnish construct and engin compani outotec oyj hel ote1v said today it slip to a net loss of eur7 .3 m in the first quarter of 2010 from a net profit of eur12 .5 m in the correspond period last year .,-1
cramo slip to a pretax loss of eur 6.7 million from a pretax profit of eur 58.9 million .,-1
"finnish it solut provid affecto oyj hel afe1v said today it slip to a net loss of eur 115,000 usd 152,000 in the second quarter of 2010 from a profit of eur 845,000 in the correspond period a year earlier .",-1
"in 2009 , comptel slip to a net loss of eur2 .1 m from a profit of eur6 .6 m in the previou year .",-1
"in q2 of 2009 , profit befor tax amount to eur 13.6 mn , down from eur 26.8 mn in q2 of 2008 .",-1
"adpnew feb 5 , 2010 finnish real estat investor sponda oyj hel sda1v said today that it slip to a net loss of eur 81.5 million usd 11.8 m in 2009 from a profit of eur 29.3 million in 2008 .",-1
"adpnew jul 17 , 2009 finlandbas steel maker rautaruukki oyj ruukki hel rtrk said today it slip to a net loss of eur 184 million usd 259.7 m for the first half of 2009 from a net profit of eur 2",-1
"profit befor tax amount to eur 56.5 mn , down from eur 232.9 mn a year ago .",-1
"profit befor tax decreas by 9 % to eur 187.8 mn in the first nine month of 2008 , compar to eur 207.1 mn a year earlier .",-1
profit befor tax decreas to eur 31.6 mn from eur 50.0 mn the year befor .,-1
"profit befor tax wa eur 4.0 mn , down from eur 4.9 mn .",-1
"the compani s profit befor tax fell to eur 21.1 mn in the third quarter of 2008 , compar to eur 35.8 mn in the correspond period in 2007 .",-1
"in augustoctob 2010 , the compani s result befor tax total eur 9.6 mn , up from eur 0.5 mn in the correspond period in 2009 .",1
finnish bore that is own by the rettig famili ha grown recent through the acquisit of smaller ship compani .,1
the plan is estim to gener some eur 5 million usd 6.5 m in cost save on an annual basi .,1
"finnish pharmaceut compani orion report profit befor tax of eur 70.0 mn in the third quarter of 2010 , up from eur 54.9 mn in the correspond period in 2009 .",1
"finnish sampo bank , of danish dansk bank group , report profit befor tax of eur 152.3 mn in 2010 , up from eur 32.7 mn in 2009 .",1
"profit after tax for the period wa up to eur0 .9 m , from eur0 .01 m last year .",1
"profit befor tax wa eur 5.4 mn , up from eur 3.6 mn a year earlier .",1
11 august 2010 finnish measur equip maker vaisala oyj hel vaia said today that it net loss widen to eur4 .8 m in the first half of 2010 from eur2 .3 m in the correspond period a year earlier .,-1
"finnish power suppli solut and system provid efor oyj said it net loss widen to 3.2 mln euro 4.2 mln for the first quarter of fiscal 20062007 end octob 31 , 2007 from 900,000 euro 1.2 mln for the same period of fiscal 200506 .",-1
